"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,0445317855406731;0,0442629341572831;0,0447998206061479;"2020";3;"plants";"nesting_larvae"
"2";"CETE";0,0760910557685515;0,0757168049143347;0,076456095814281;"2020";3;"plants";"nesting_larvae"
"3";"CHFU";0,0349348302191938;0,0346946470796182;0,03517166845417;"2020";3;"plants";"nesting_larvae"
"4";"CHMI";0,037922124853908;0,0376775719388316;0,0381800537101564;"2020";3;"plants";"nesting_larvae"
"5";"HOMA";0,303888251330128;0,303376155759311;0,304426075273075;"2020";3;"plants";"nesting_larvae"
"6";"LEMA";0,119130626707814;0,118725188005778;0,119571610400174;"2020";3;"plants";"nesting_larvae"
"7";"MESP";0,0333582663208776;0,0331312260369044;0,0335814780782136;"2020";3;"plants";"nesting_larvae"
"8";"PAIN";0,0430849621417856;0,0428351220562292;0,043354876139288;"2020";3;"plants";"nesting_larvae"
"9";"PLCO";0,0541342580243638;0,0538526198939405;0,054423078276756;"2020";3;"plants";"nesting_larvae"
"10";"POMA";0,062081747349284;0,0616789358514981;0,0624478055396673;"2020";3;"plants";"nesting_larvae"
"11";"PUPA";0,0433077214945375;0,0430102335118534;0,0435753101678239;"2020";3;"plants";"nesting_larvae"
"12";"SASO";0,0667958912431298;0,0664215939956252;0,067207650242182;"2020";3;"plants";"nesting_larvae"
"13";"SCLA";0,040819137500959;0,040540031388219;0,0410828230262713;"2020";3;"plants";"nesting_larvae"
"14";"SOAS";0,0399193415047943;0,0396222109720757;0,040231387700855;"2020";3;"plants";"nesting_larvae"
