"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,0453860261085324;0,0297057300751992;0,064278590334766;"2020";7;"plants";"nesting_larvae"
"2";"CETE";0,0700027007049833;0,040222443878703;0,118897421116192;"2020";7;"plants";"nesting_larvae"
"3";"CHFU";0,0179936848883275;0,0109811535926144;0,0275756554531087;"2020";7;"plants";"nesting_larvae"
"4";"CHMI";0,0192304899818963;0,00479941458324791;0,0461688595927042;"2020";7;"plants";"nesting_larvae"
"5";"HOMA";0,0579404923796089;0,0307616255230783;0,0938002873717046;"2020";7;"plants";"nesting_larvae"
"6";"LEMA";0,134988558107263;0,0922582387833105;0,190316925353766;"2020";7;"plants";"nesting_larvae"
"7";"MESP";0,0768125508950119;0,0508126553108887;0,111351847260978;"2020";7;"plants";"nesting_larvae"
"8";"PAIN";0,0577712992094552;0,0312981430639185;0,0941843630347103;"2020";7;"plants";"nesting_larvae"
"9";"PLCO";0,0708857114197971;0,0152399796890701;0,157635578318567;"2020";7;"plants";"nesting_larvae"
"10";"POMA";0,141885444872491;0,0681956465008265;0,234528869698867;"2020";7;"plants";"nesting_larvae"
"11";"POMO";0,0290569179371894;0,00872565544971284;0,0590318370845484;"2020";7;"plants";"nesting_larvae"
"12";"PUPA";0,0167482108323521;0,0088756168160727;0,0286834127441384;"2020";7;"plants";"nesting_larvae"
"13";"RAPE";0,0115983989943863;0,00739416122997596;0,0171644187148989;"2020";7;"plants";"nesting_larvae"
"14";"SASO";0,0660862050962396;0,0412141960147413;0,0975353891786709;"2020";7;"plants";"nesting_larvae"
"15";"SCLA";0,0485151813556563;0,0110559848828876;0,122211719387859;"2020";7;"plants";"nesting_larvae"
"16";"SOAS";0,0130359058789764;0,00670644865630311;0,0210716504647384;"2020";7;"plants";"nesting_larvae"
"17";"SPRU";0,122062221337834;0,0773138337820047;0,178916432889097;"2020";7;"plants";"nesting_larvae"
